ACCESSNO,ACQVALUE,APPNOTES,APPRAISOR,AUTHORX,CALLNO,CAPTION,CATBY,CATDATE,CLASSES,COLLECTION,CONDDATE,CONDEXAM,CONDITION,CONDNOTES,CONTROLNO,COPYNO,CREATOR,CREDIT,CURVALMAX,CURVALUE,DATASET,DATE,DESCRIP,DISPVALUE,EARLYDATE,EDITION,EVENT,EXHIBITNO,EXHLABEL1,EXHLABEL2,EXHLABEL3,EXHLABEL4,EXHSTART,FLAGDATE,FLAGNOTES,FLAGREASON,GPARENT,HOMELOC,IMAGENO,INSCOMP,INSDATE,INSPHONE,INSPREMIUM,INSREP,INSVALUE,INVNBY,INVNDATE,ISBN,ISSN,LANGUAGE,LATDEG,LATEDATE,LCCN,LEGAL,LOANCOND,LOANDUE,LOANINNO,LOANNO,LOCFIELD1,LOCFIELD2,LOCFIELD3,LOCFIELD4,LOCFIELD5,LOCFIELD6,LONGDEG,MAINTCYCLE,MAINTDATE,MAINTNOTE,NOTES,OBJECTID,OBJNAME,OBJNAME2,OBJNAME3,OBJNAMES,OLDNO,OTHERNO,PARENT,PEOPLE,PHYSDESC,POLICYNO,PROVENANCE,PUBLISHER,PUBNOTES,PUBPLACE,RECAS,RECDATE,RECFROM,RELNOTES,SERIES,SERIESX,SITE,SITENO,SITESADDED,SPINELBL,STATUS,STATUSBY,STATUSDATE,STERMS,SUBJECTS,TEMPAUTHOR,TEMPBY,TEMPDATE,TEMPLOC,TEMPNOTES,TEMPREASON,TEMPUNTIL,TITLE,TITLEX,TLOCFIELD1,TLOCFIELD2,TLOCFIELD3,TLOCFIELD4,TLOCFIELD5,TLOCFIELD6,UDF1,UDF10,UDF11,UDF12,UDF13,UDF14,UDF15,UDF16,UDF17,UDF18,UDF19,UDF2,UDF20,UDF21,UDF22,UDF3,UDF4,UDF5,UDF6,UDF7,UDF8,UDF9,UPDATED,UPDATEDBY,VALUEDATE,WEBINCLUDE
OHM B1906,0,,,,,,pes,2002-01-17 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"schnitzler, arthur",,0,0,,no date,1913,,1880,,,0,,,,,/ /,/ / : : AM,,,10: Unclassifiable Artifacts,livingroom case by driveway,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2002-01-17 00:00:00,,marbled endpapers and edgings,OHM B1906,book,,,,,,Need to Pick Subcategory,,123 p,,,mcclurg,,chicago,,,,,,,,,,,Shelf,,/ /,,plays,,,/ /,,,,,green cockatoo and other plays,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2007-10-26 14:35:00,Unknown,/ /,.F.
OHM B1900,0,,,,,,pes,2002-01-17 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"sterne, laurence",,0,0,,1910,1913,,1880,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 6 Row 7,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2002-01-17 00:00:00,,marbled endpapers and edgings,OHM B1900,book,,,,,,Documentary Artifact,,187 p,,,putnam,,new york,,,,,,,,,,,Shelf,,/ /,,travel italy france,,,/ /,,,,,sentimental journey through france and italy,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-08-08 12:42:00,Unknown,/ /,.F.
OHM B1901,0,,,,,,pes,2002-01-17 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Longfellow, Henry Wadsworth",,0,0,,1883,1913,,1880,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 2,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2002-01-17 00:00:00,,marbled endpapers and edgings,OHM B1901,book,,,,,,Documentary Artifact,,61 p,,,houghton mifflin,,boston,,,,,,,,,,,Shelf,,/ /,,poetry american lit.,,,/ /,,,,,Twenty Poems by Longfellow,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:10:00,Unknown,/ /,.F.
OHM B1890,0,,,,,,pes,2002-01-17 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Brewer, Rev. E. Cobham",,0,0,,no date,1913,,1880,2nd,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 6 Row 4,0,,/ /,,,,0,,/ /,,,English,0,0,,,,/ /,,0,,,,,,,0,,2002-01-17 00:00:00,,marbled endpapers and edgings,OHM B1890,book,,,,,,Documentary Artifact,,979 p,,,"claxton, remsen and haffelfinger",,philadelphia,,,,,,,,,,,Shelf,,/ /,,dictionary literary terms,,,/ /,,,,,Dictionary of Phrase and Fable,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-08-01 13:05:00,Unknown,/ /,.F.
OHM B1881,0,,,,,,pes,2002-01-17 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Trench, Richard C",,0,0,,1858,1913,,1880,2nd,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 6 Row 5,0,,/ /,,,,0,,/ /,,,English,0,0,,,,/ /,,0,,,,,,,0,,2002-01-17 00:00:00,,marbled endpapers and edgings,OHM B1881,book,,,,,,Documentary Artifact,,236 p,,,redfield,,new york,,,,,,,,,,,Shelf,,/ /,,dictionary literary terms,,,/ /,,,,,On the Study of ords,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-08-01 13:12:00,Unknown,/ /,.F.
OHM B1882,0,,,,,,pes,2002-01-17 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Trench, Richard C",,0,0,,1855,1913,,1880,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 6 Row 5,0,,/ /,,,,0,,/ /,,,English,0,0,,,,/ /,,0,,,,,,,0,,2002-01-17 00:00:00,,marbled endpapers and edgings,OHM B1882,book,,,,,,Documentary Artifact,,213 p,,,redfield,,new york,,,,,,,,,,,Shelf,,/ /,,"dictionary english language, history",,,/ /,,,,,English Past and Present,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-08-01 13:10:00,Unknown,/ /,.F.
OHM B1880,0,,,,,,pes,2002-01-17 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"muller, max",,0,0,,1890,1913,,1880,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,livingroom case by driveway,0,,/ /,,,,0,,/ /,,,English,0,0,,,,/ /,,0,,,,,,,0,,2002-01-17 00:00:00,,marbled endpapers and edgings,OHM B1880,book,,,,,,Documentary Artifact,,622 p,,,scribner,,new york,,,,,2 nd,,,,,,Shelf,,/ /,,"dictionary english language, history",,,/ /,,,,,english past and present,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2007-10-28 11:22:00,Unknown,/ /,.F.
OHM B1889,0,,,,,,pes,2002-01-17 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Whitney, William Dwight",,0,0,,1890 1891,1913,,1880,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 6 Row 5,0,,/ /,,,,0,,/ /,,,English,0,0,,,,/ /,,0,,,,,,,0,,2002-01-17 00:00:00,,marbled endpapers and edgings,OHM B1889,book,,,,,,Documentary Artifact,,177 p,,,holt,,new york,,,,,,,,,,,Shelf,,/ /,,dictionary french language,,,/ /,,,,,Brief French Grammar,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-08-01 13:31:00,Unknown,/ /,.F.
OHM B1872,0,,,,,,pes,2002-01-17 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Drachmann, Holger",,0,0,,1895,1913,,1880,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 6 Row 5,0,,/ /,,,,0,,/ /,,,English,0,0,,,,/ /,,0,,,,,,,0,,2002-01-17 00:00:00,,marbled endpapers and edgings,OHM B1872,book,,,,,,Documentary Artifact,,208 p,,,way and williams,,chicago,,,,,,,,,,,Shelf,,/ /,,novel,,,/ /,,,,,Paul and Virginia of a Northern Zone,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-08-01 13:39:00,Unknown,/ /,.F.
OHM B1875,0,,,,,,pes,2002-01-17 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Warner, Charles Dudley",,0,0,,1885,,,1880,13th,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 6 Row 5,0,,/ /,,,,0,,/ /,,,English,0,0,,,,/ /,,0,,,,,,,0,,2002-01-17 00:00:00,,marbled endpapers and edgings,OHM B1875,book,,,,,,Documentary Artifact,,262 p,,,houghton mifflin,,boston,,,,,,,,,,,Shelf,,/ /,,literary essays,,,/ /,,,,,Backlog Studies,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-08-01 13:40:00,Unknown,/ /,.F.
OHM B1874,0,,,,,,pes,2002-01-17 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Harte, Bret",,0,0,,1885,,,1880,11th,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 6 Row 5,0,,/ /,,,,0,,/ /,,,English,0,0,,,,/ /,,0,,,,,,,0,,2002-01-17 00:00:00,,marbled endpapers and edgings,OHM B1874,book,,,,,,Documentary Artifact,,279 p,,,houghton mifflin,,boston,,,,,,,,,,,Shelf,,/ /,,short stories american literature,,,/ /,,,,,Luck of Roaring Camp and Other Stories,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-08-01 13:42:00,Unknown,/ /,.F.
OHM B1873,0,,,,,,pes,2002-01-17 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Aldrich, Thomas Bailey",,0,0,,1896,,,1880,11th,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 6 Row 5,0,,/ /,,,,0,,/ /,,,English,0,0,,,,/ /,,0,,,,,,,0,,2002-01-17 00:00:00,,marbled endpapers and edgings,OHM B1873,book,,,,,,Documentary Artifact,,287 p,,,houghton mifflin,,boston,,,,,,,,,,,Shelf,,/ /,,short stories american literature,,,/ /,,,,,Marjorie Daw and Other Stories,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-08-01 13:38:00,Unknown,/ /,.F.
OHM B1870,0,,,,,,pes,2002-01-17 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Destaal-Delaunay, Madame",,0,0,,1892,,,1880,Vol 1 ltd ed,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 6 Row 5,0,,/ /,,,,0,,/ /,,,English,0,0,,,,/ /,,0,,,,,,,0,,2002-01-17 00:00:00,,marbled endpapers and edgings,OHM B1870,book,,,,,,Documentary Artifact,,208 p,,,"james osgood, mcilvaine",,london,,,,,,,,,,,Shelf,,/ /,,memoirs biography,,,/ /,,,,,Memoires,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-08-01 13:46:00,Unknown,/ /,.F.
OHM B1950,0,,,,,,pes,2002-01-17 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"de goncourt, edmond and jules",,0,0,,1895,,,1880,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,livingroom case by driveway,0,,/ /,,,,0,,/ /,,,English,0,0,,,,/ /,,0,,,,,,,0,,2002-01-17 00:00:00,,marbled endpapers and edgings,OHM B1950,book,,,,,,Documentary Artifact,,244 p,,,"dodd, mead",,new york,,,,,vol 1,,,,,,Shelf,,/ /,,memoirs biography,,,/ /,,,,,letters and journald,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2007-10-28 11:36:00,Unknown,/ /,.F.
OHM B1951,0,,,,,,pes,2002-01-17 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"de goncourt, edmond and jules",,0,0,,1895,,,1880,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,livingroom case by driveway,0,,/ /,,,,0,,/ /,,,English,0,0,,,,/ /,,0,,,,,,,0,,2002-01-17 00:00:00,,marbled endpapers and edgings,OHM B1951,book,,,,,,Documentary Artifact,,244 p,,,"dodd, mead",,new york,,,,,vol 2,,,,,,Shelf,,/ /,,memoirs biography,,,/ /,,,,,letters and journald,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2007-10-28 11:36:00,Unknown,/ /,.F.
OHM B2002,0,,,,,,pes,2002-01-17 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"grahame, kenneth",,0,0,,1898,,,1880,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,livingroom case by driveway,0,,/ /,,,,0,,/ /,,,English,0,0,,,,/ /,,0,,,,,,,0,,2002-01-17 00:00:00,,marbled endpapers and edgings,OHM B2002,book,,,,,,Documentary Artifact,,192 p,,,bodley head,,new york and london,,,,,,,,,,,Shelf,,/ /,,essays,,,/ /,,,,,pagan papers,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2007-10-28 11:38:00,Unknown,/ /,.F.
OHM B2001,0,,,,,,pes,2002-01-17 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"winchester, c t",,0,0,,1899,,,1880,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,livingroom case by driveway,0,,/ /,,,,0,,/ /,,,English,0,0,,,,/ /,,0,,,,,,,0,,2002-01-17 00:00:00,,marbled endpapers and edgings,OHM B2001,book,,,,,,Documentary Artifact,,352 p,,,macmillan,,new york,,,,,,,,,,,Shelf,,/ /,,essays literary criticism,,,/ /,,,,,some principles of literary criticism,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2007-10-28 11:40:00,Unknown,/ /,.F.
OHM B2000,0,,,,,,pes,2002-01-17 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"cross, wilbur l",,0,0,,1899,,,1880,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,livingroom case by driveway,0,,/ /,,,,0,,/ /,,,English,0,0,,,,/ /,,0,,,,,,,0,,2002-01-17 00:00:00,,marbled endpapers and edgings,OHM B2000,book,,,,,,Documentary Artifact,,329 p,,,macmillan,,new york,,,,,,,,,,,Shelf,,/ /,,essays literary criticism,,,/ /,,,,,development of the english novel,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2007-10-28 11:41:00,Unknown,/ /,.F.
OHM B 4000,0,,,,,,pes,2009-08-28 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Hawthorne, Nathaniel",,0,0,,1882,,,1906,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY CASE BY MUSIC CABINET,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2009-08-28 00:00:00,,,OHM B 4000,book,,,,,,Documentary Artifact,,538 p.,,,Houghton Mifflin,,Boston,,,,,,,1917,,,,Shelf,,/ /,,"fidtion, American",,,/ /,,,,,Twice Told Tales,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2009-08-28 14:09:00,Unknown,/ /,.F.
OHM B 4001,0,,,,,,pes,2009-08-28 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Hawthorne, Nathaniel",,0,0,,1882,,,1906,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY CASE BY MUSIC CABINET,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2009-08-28 00:00:00,,,OHM B 4001,book,,,,,,Documentary Artifact,,538 p.,,,Houghton Mifflin,,Boston,,,,,,,1882,,,,Shelf,,/ /,,"fidtion, American",,,/ /,,,,,mosses from an old manse,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2009-08-28 14:10:00,Unknown,/ /,.F.
OHM B 4002,0,,,,,,pes,2009-08-28 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Hawthorne, Nathaniel",,0,0,,1883,,,1906,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY CASE BY MUSIC CABINET,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2009-08-28 00:00:00,,,OHM B 4002,book,,,,,,Documentary Artifact,,641 p.,,,Houghton Mifflin,,Boston,,,,,,,1882,,,,Shelf,,/ /,,"fidtion, American",,,/ /,,,,,House of the Seven Gables,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2009-08-28 14:12:00,Unknown,/ /,.F.
OHM B 4003,0,,,,,,pes,2009-08-28 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Hawthorne, Nathaniel",,0,0,,1883,,,1906,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY CASE BY MUSIC CABINET,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2009-08-28 00:00:00,,,OHM B 4003,book,,,,,,Documentary Artifact,,637 p.,,,Houghton Mifflin,,Boston,,,,,,,1883,,,,Shelf,,/ /,,"fidtion, American",,,/ /,,,,,The Wonder Book,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2009-08-28 14:13:00,Unknown,/ /,.F.
OHM B 4004,0,,,,,,pes,2009-08-28 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Hawthorne, Nathaniel",,0,0,,1883,,,1906,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY CASE BY MUSIC CABINET,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2009-08-28 00:00:00,,,OHM B 4004,book,,,,,,Documentary Artifact,,600 p.,,,Houghton Mifflin,,Boston,,,,,,,1883,,,,Shelf,,/ /,,"fidtion, American",,,/ /,,,,,The Scarlet Letter,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2009-08-28 14:14:00,Unknown,/ /,.F.
OHM B 4005,0,,,,,,pes,2009-08-28 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Hawthorne, Nathaniel",,0,0,,1888,,,1906,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY CASE BY MUSIC CABINET,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2009-08-28 00:00:00,,,OHM B 4005,book,,,,,,Documentary Artifact,,527 p.,,,Houghton Mifflin,,Boston,,,,,,,1888,,,,Shelf,,/ /,,"fidtion, American",,,/ /,,,,,The Marble faun,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2009-08-28 14:14:00,Unknown,/ /,.F.
OHM B 4006,0,,,,,,pes,2009-08-28 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Hawthorne, Nathaniel",,0,0,,1891,,,1906,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY CASE BY MUSIC CABINET,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2009-08-28 00:00:00,,,OHM B 4006,book,,,,,,Documentary Artifact,,588 p.,,,Houghton Mifflin,,Boston,,,,,vol 1,,1891,,,,Shelf,,/ /,,"prose , American",,,/ /,,,,,Our Old Home/English Note-books,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2009-08-28 14:16:00,Unknown,/ /,.F.
OHM B 4007,0,,,,,,pes,2009-08-28 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Hawthorne, Nathaniel",,0,0,,1891,,,1906,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY CASE BY MUSIC CABINET,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2009-08-28 00:00:00,,,OHM B 4007,book,,,,,,Documentary Artifact,,619 p.,,,Houghton Mifflin,,Boston,,,,,vol 2,,1891,,,,Shelf,,/ /,,"prose , American",,,/ /,,,,,Our Old Home/English Note-books,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2009-08-28 14:17:00,Unknown,/ /,.F.
OHM B 4008,0,,,,,,pes,2009-08-28 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Hawthorne, Nathaniel",,0,0,,1896,,,1906,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY CASE BY MUSIC CABINET,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2009-08-28 00:00:00,,,OHM B 4008,book,,,,,,Documentary Artifact,,458 p.,,,Houghton Mifflin,,Boston,,,,,,,1896,,,,Shelf,,/ /,,"prose , American",,,/ /,,,,,Passages from the American Note-books,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2009-08-28 14:18:00,Unknown,/ /,.F.
OHM B 4009,0,,,,,,pes,2009-08-28 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Hawthorne, Nathaniel",,0,0,,1883,,,1906,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY CASE BY MUSIC CABINET,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2009-08-28 00:00:00,,,OHM B 4009,book,,,,,,Documentary Artifact,,573 p.,,,Houghton Mifflin,,Boston,,,,,,,1883,,,,Shelf,,/ /,,"prose , American",,,/ /,,,,,Passages from the French and Italian Note-books,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2009-08-28 14:19:00,Unknown,/ /,.F.
OHM B 4010,0,,,,,,pes,2009-08-28 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Hawthorne, Nathaniel",,0,0,,1883,,,1906,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY CASE BY MUSIC CABINET,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2009-08-28 00:00:00,,,OHM B 4010,book,,,,,,Documentary Artifact,,521 p.,,,Houghton Mifflin,,Boston,,,,,,,1883,,,,Shelf,,/ /,,"prose , American",,,/ /,,,,,"Dolliver Romance, Septimius Felton, etc.",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2009-08-28 14:21:00,Unknown,/ /,.F.
OHM B 4011,0,,,,,,pes,2009-08-28 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Hawthorne, Nathaniel",,0,0,,1883,,,1906,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY CASE BY MUSIC CABINET,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2009-08-28 00:00:00,,,OHM B 4011,book,,,,,,Documentary Artifact,,569 p.,,,Houghton Mifflin,,Boston,,,,,,,1883,,,,Shelf,,/ /,,"prose , American",,,/ /,,,,,"Tales, Sketches and Other Papers",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2009-08-28 14:21:00,Unknown,/ /,.F.
OHM B 4012,0,,,,,,pes,2009-08-28 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Hawthorne, Nathaniel",,0,0,,1882,,,1906,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY CASE BY MUSIC CABINET,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2009-08-28 00:00:00,,,OHM B 4012,book,,,,,,Documentary Artifact,,376 p.,,,Houghton Mifflin,,Boston,,,,,,,1882,,,,Shelf,,/ /,,"prose , American",,,/ /,,,,,Dr. Grimshawe's secret/ Index,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2009-08-28 14:22:00,Unknown,/ /,.F.
OHM B 5110,0,,,,,,pes,2009-08-28 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"fitagerald, edward",,0,0,,1892,,,1906,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY CASE BY MUSIC CABINET,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2009-08-28 00:00:00,,,OHM B 5110,book,,,,,,Documentary Artifact,,228 p.,,,"doubleday, page",,new york,,,,,vol 1,,1892,,,,Shelf,,/ /,,poetry and prose,,,/ /,,,,,Variorum and definitive edition of the poetical and prose writings of Edward Fitzgerald,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2009-09-04 10:49:00,Unknown,/ /,.F.
OHM B 5111,0,,,,,,pes,2009-09-04 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"fitagerald, edward",,0,0,,1892,,,1906,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY CASE BY MUSIC CABINET,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2009-08-28 00:00:00,,,OHM B 5111,book,,,,,,Documentary Artifact,,228 p.,,,"doubleday, page",,new york,,,,,vol 2,,1892,,,,Shelf,,/ /,,poetry and prose,,,/ /,,,,,Variorum and definitive edition of the poetical and prose writings of Edward Fitzgerald,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2009-09-04 10:50:00,Unknown,/ /,.F.
OHM B 5112,0,,,,,,pes,2009-09-04 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"fitagerald, edward",,0,0,,1892,,,1906,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY CASE BY MUSIC CABINET,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2009-08-28 00:00:00,,,OHM B 5112,book,,,,,,Documentary Artifact,,228 p.,,,"doubleday, page",,new york,,,,,vol 3,,1892,,,,Shelf,,/ /,,poetry and prose,,,/ /,,,,,Variorum and definitive edition of the poetical and prose writings of Edward Fitzgerald,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2009-09-04 10:50:00,Unknown,/ /,.F.
OHM B 5113,0,,,,,,pes,2009-09-04 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"fitagerald, edward",,0,0,,1892,,,1906,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY CASE BY MUSIC CABINET,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2009-08-28 00:00:00,,,OHM B 5113,book,,,,,,Documentary Artifact,,228 p.,,,"doubleday, page",,new york,,,,,vol 4,,1892,,,,Shelf,,/ /,,poetry and prose,,,/ /,,,,,Variorum and definitive edition of the poetical and prose writings of Edward Fitzgerald,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2009-09-04 10:51:00,Unknown,/ /,.F.
